	Lambda	X
966	0.838	0.8069034357034759
967	0.838	0.47774598961680015
968	0.839	0.8375218015698158
969	0.839	0.4099030831113992
970	0.839	0.8056150957763643
971	0.839	0.4811020673255496
972	0.84	0.8389628668931081
973	0.84	0.40706932381759203
974	0.84	0.8044548559357315
975	0.84	0.4841806940401935
976	0.841	0.8403031836786968
977	0.841	0.4044527036083496
978	0.841	0.8033955550283353
979	0.841	0.48704145397663107
980	0.842	0.8415613727386472
981	0.842	0.40201242731413817
982	0.842	0.8024185666221115
983	0.842	0.48972514398735856
984	0.843	0.842750868720375
985	0.843	0.39971910596557614
986	0.843	0.8015104504956793
987	0.843	0.49226115473290194
988	0.844	0.8438817468152565
989	0.844	0.39755073269572455
990	0.844	0.8006611259295829
991	0.844	0.4946714947793326
992	0.845	0.844961796449101
993	0.845	0.39549031896881653
994	0.845	0.7998627980156641
995	0.845	0.49697315436935374
996	0.846	0.8459971899374925
997	0.846	0.3935244234313401
998	0.846	0.7991092890015633
999	0.846	0.49917957657102663
1000	0.847	0.846992918610861
1001	0.847	0.391642192966835
1002	0.847	0.7983956021654887
1003	0.847	0.5013016162227901
1004	0.848	0.8479530882574426
1005	0.848	0.38983471348620236
1006	0.848	0.7977176263730917
1007	0.848	0.5033481891429662
1008	0.849	0.8488811256969806
1009	0.849	0.38809455628388567
1010	0.849	0.7970719295035995
1011	0.849	0.5053267257733961
1012	0.85	0.8497799271448199
1013	0.85	0.3864154524282126
1014	0.85	0.7964556100855504
1015	0.85	0.507243496788919
1016	0.851	0.8506519672542502
1017	0.851	0.38479205359951985
1018	0.851	0.7958661882542787
1019	0.851	0.5091038522590647
1020	0.852	0.8514993808802722
1021	0.852	0.38321975287048
1022	0.852	0.7953015239879722
1023	0.852	0.5109124008675506
1024	0.853	0.8523240254756612
1025	0.853	0.38169454802461356
1026	0.853	0.7947597547114305
1027	0.853	0.5126731465935928
1028	0.854	0.853127529452759
1029	0.854	0.3802129356840166
1030	0.854	0.7942392469340919
1031	0.854	0.5143895945840026
1032	0.855	0.8539113301901758
1033	0.855	0.3787718281584541
1034	0.855	0.7937385582431489
1035	0.855	0.5160648343039203
1036	0.856	0.8546767042747055
1037	0.856	0.37736848732386613
1038	0.856	0.7932564070614463
1039	0.856	0.5177016056581347
1040	0.857	0.8554247918357198
1041	0.857	0.3760004714507321
1042	0.857	0.7927916483128961
1043	0.857	0.519302352162556
1044	0.858	0.8561566163257587
1045	0.858	0.3746655920099737
1046	0.858	0.7923432536417012
1047	0.858	0.5208692641381314
1048	0.859	0.858189173018281
1049	0.859	0.37016013155449295
1050	0.859	0.7885227454049591
1051	0.859	0.5296314789392158
1052	0.859	0.8552807452782837
1053	0.859	0.37722722998441727
1054	0.859	0.7958931781481104
1055	0.859	0.5138314211995669
1056	0.86	0.8598124967522345
1057	0.86	0.36662850406115577
1058	0.86	0.7856071507059132
1059	0.86	0.5364275035649488
1060	0.86	0.8543746054745396
1061	0.86	0.3798643268759059
1062	0.86	0.7994727664069132
1063	0.86	0.506647038401308
1064	0.861	0.8609856613666271
1065	0.861	0.36418183290104317
1066	0.861	0.7838049201542451
1067	0.861	0.5408529346137045
1068	0.861	0.8539185336511786
1069	0.861	0.3814124075794171
1070	0.861	0.8019360656554917
1071	0.861	0.5018370375444496
1072	0.862	0.8619819370528552
1073	0.862	0.3621582872858881
1074	0.862	0.7824315471184609
1075	0.862	0.5443698538569126
1076	0.862	0.8536391641241422
1077	0.862	0.3825335138559713
1078	0.862	0.8039675797075174
1079	0.862	0.4979393389789885
1080	0.863	0.8628743089479554
1081	0.863	0.36038149809914416
1082	0.863	0.7813055754781335
1083	0.863	0.547364921821471
1084	0.863	0.8534634188689765
1085	0.863	0.3834042215436989
1086	0.863	0.805748763440986
1087	0.863	0.49456728179050713
1088	0.864	0.8636955086853185
1089	0.864	0.35877253313766116
1090	0.864	0.7803461709052729
1091	0.864	0.5500100087390402
1092	0.864	0.8533584759845286
1093	0.864	0.38410366522679523
1094	0.864	0.8073604514511342
1095	0.864	0.49154899295559895
1096	0.865	0.8634974140720462
1097	0.865	0.3596774220687644
1098	0.865	0.7823017611340914
1099	0.865	0.546537829195772
1100	0.865	0.8557716434763832
1101	0.865	0.37866317010592726
1102	0.865	0.8029122466059335
1103	0.865	0.5020105210132965
1104	0.865	0.8649827455290972
1105	0.865	0.3560026541296175
1106	0.865	0.7779886952919012
1107	0.865	0.5555720915360209
1108	0.865	0.8518509021242753
1109	0.865	0.3882135972154986
1110	0.865	0.8122046505257549
1111	0.865	0.481235386758282
1112	0.866	0.8646538703323059
1113	0.866	0.35722948033705487
1114	0.866	0.7803412635401722
1115	0.866	0.5512934764168523
1116	0.866	0.8547805407591463
1117	0.866	0.3815234113666587
1118	0.866	0.8067029467129896
1119	0.866	0.4941568955354396
1120	0.866	0.8658540974950885
1121	0.866	0.3542523500426845
1122	0.866	0.7767948687577786
1123	0.866	0.5586999085292436
1124	0.866	0.851316439749083
1125	0.866	0.3899612518157377
1126	0.866	0.8147670304457665
1127	0.866	0.4759833856303495
1128	0.866	0.8635362015743024
1129	0.866	0.359997260740721
1130	0.866	0.7835770542942679
1131	0.866	0.5444759952714597
1132	0.866	0.8575601970065163
1133	0.866	0.3747200147644332
1134	0.866	0.7997878630009042
1135	0.866	0.5094888347137705
1136	0.866	0.5572191935375163
1137	0.866	0.38818820216462213
1138	0.866	0.8131198449082722
1139	0.866	0.4797207517325252
1140	0.866	0.3582471943304361
1141	0.866	0.7815379367373294
1142	0.866	0.5487788091150534
1143	0.866	0.8558515441427368
1144	0.866	0.37890547519782364
1145	0.866	0.8040854829724231
1146	0.866	0.4999880898696751
1147	0.866	0.39106731747138235
1148	0.866	0.8157817787407556
1149	0.866	0.4736746308852151
1150	0.866	0.361224581953493
1151	0.866	0.784992960589749
1152	0.866	0.5414750867101463
1153	0.866	0.8586591267911808
1154	0.866	0.3720223992495167
1155	0.866	0.7969446280901032
1156	0.866	0.5157234325249921
1157	0.866	0.5530739615256403
1158	0.866	0.38345310670799443
1159	0.866	0.8085973690817954
1160	0.866	0.4899156290822928
1161	0.866	0.4981486564141145
1162	0.866	0.7792453535553934
1163	0.866	0.8537560344137463
1164	0.866	0.48867108340801874
1165	0.866	0.7779924968205265
1166	0.866	0.556206444143821
1167	0.866	0.8525342316504968
1168	0.866	0.38700017316950175
1169	0.866	0.8120020321509228
1170	0.866	0.482249691746007
1171	0.867	0.865112359107528
1172	0.867	0.35650400143527483
1173	0.867	0.7803834388835537
1174	0.867	0.5518414775351022
1175	0.867	0.8555268305743581
1176	0.867	0.38013810434545536
1177	0.867	0.8062546123008738
1178	0.867	0.4957298549223845
1179	0.867	0.86692198688939
1180	0.867	0.35200524813929174
1181	0.867	0.7749669241267175
1182	0.867	0.5631399604197683
1183	0.867	0.8499990579926796
1184	0.867	0.393612049419357
1185	0.867	0.8190236601623271
1186	0.867	0.4668049773430391
1187	0.867	0.8622897803914109
1188	0.867	0.3634979050740789
1189	0.867	0.7884942007311905
1190	0.867	0.5346252285970889
1191	0.867	0.36452186978555257
1192	0.867	0.7896498293738173
1193	0.867	0.53214372868534
1194	0.867	0.5363900008556115
1195	0.867	0.3658437360505525
1196	0.867	0.7911295794159375
1197	0.867	0.5289560014717657
1198	0.867	0.8634151868978186
1199	0.867	0.3607127211932683
1200	0.867	0.7853096450032649
1201	0.867	0.5414269124882396
1202	0.867	0.8596676888876904
1203	0.867	0.3699694359993059
1204	0.867	0.795660194624172
1205	0.867	0.5191252139684899
1206	0.867	0.5538449469157478
1207	0.867	0.3823440895780751
1208	0.867	0.8084447131755521
1209	0.867	0.4908241605035004
1210	0.867	0.561365627039453
1211	0.867	0.3913311025580667
1212	0.867	0.8169646204376257
1213	0.867	0.47152120945445397
1214	0.867	0.5176504281889167
1215	0.867	0.35512529279585586
1216	0.867	0.7787399848537465
1217	0.867	0.5552866483653355
1218	0.867	0.8539552038409813
1219	0.867	0.383980785289377
1220	0.867	0.8100445383634822
1221	0.867	0.4872259491531946
1222	0.867	0.3535479600518732
1223	0.867	0.7768418496769793
1224	0.867	0.5592472801922105
1225	0.867	0.8520248393892937
1226	0.867	0.3886877729344535
1227	0.867	0.8145259838002273
1228	0.867	0.4770813715429046
1229	0.867	0.7814370433681881
1230	0.867	0.5496250634467272
1231	0.867	0.3777909072032251
1232	0.867	0.8038817976873339
1233	0.867	0.5010183236991147
1234	0.867	0.4655656466302577
1235	0.867	0.5299812310138631
1236	0.867	0.5398591333304573
1237	0.867	0.36862943761361266
1238	0.867	0.7942033027006123
1239	0.867	0.5222980290320697
1240	0.867	0.4992688220533429
1241	0.867	0.4976037977681787
1242	0.867	0.7873912441982053
1243	0.867	0.8611534509441536
1244	0.867	0.5278466623893278
1245	0.867	0.5430667392277543
1246	0.867	0.3714247777536046
1247	0.867	0.797226517592965
1248	0.867	0.5157019512928105
1249	0.867	0.5570184929179111
1250	0.867	0.3860011037469175
1251	0.867	0.811989805632068
1252	0.867	0.48283422242064544
1253	0.867	0.4860938359056263
1254	0.867	0.47918011444929254
1255	0.867	0.362108118470224
1256	0.867	0.5380098662800417
1257	0.867	0.3671136588957392
1258	0.867	0.7925383325036981
1259	0.867	0.5259105955000527
1260	0.867	0.3589433382679477
1261	0.867	0.7832553015734691
1262	0.867	0.54578593713076
1263	0.867	0.8580462671729472
1264	0.867	0.37395870008904775
1265	0.867	0.7999138839744757
1266	0.867	0.509799557672482
1267	0.867	0.48149234406856756
1268	0.867	0.48929003323359954
1269	0.867	0.3902987376795844
1270	0.867	0.4736807939207002
1271	0.867	0.5110345379376607
1272	0.867	0.5603572433736838
1273	0.867	0.815800760715818
1274	0.867	0.48390060173702265
1275	0.867	0.3870189614905573
1276	0.867	0.49290302698947036
1277	0.867	0.3924925637869183
1278	0.867	0.8180183349172508
1279	0.867	0.4691101281026309
1280	0.867	0.5468618632002001
1281	0.867	0.3750027073688502
1282	0.867	0.8010063766521336
1283	0.867	0.5073896502436926
1284	0.867	0.5241704726292872
1285	0.867	0.5480729338171773
1286	0.867	0.3762058152596986
1287	0.867	0.8022546716025896
1288	0.867	0.5046287471207441
1289	0.867	0.5445087774886186
1290	0.867	0.3727498586578783
1291	0.867	0.7986381526205747
1292	0.867	0.5126060649231232
1293	0.867	0.3575400077577867
1294	0.867	0.8566374068471899
1295	0.867	0.5033583055305553
1296	0.867	0.533490414351129
1297	0.867	0.7842602887684773
1298	0.867	0.5144456867269632
1299	0.867	0.558029975069001
1300	0.867	0.813136583111046
1301	0.867	0.4802367444615519
1302	0.867	0.786363680861661
1303	0.867	0.8510077888256058
1304	0.867	0.4753988263115164
1305	0.867	0.5058936078669692
1306	0.867	0.4679904473131904
1307	0.867	0.5209435728517979
1308	0.867	0.4726640602617174
1309	0.867	0.4940523445376783
1310	0.867	0.5507649333503943
1311	0.867	0.3789857672459056
1312	0.867	0.805095168741621
1313	0.867	0.5311275778868031
1314	0.867	0.381256933404099
1315	0.867	0.8073702312458746
1316	0.867	0.4703627301520258
1317	0.867	0.5086874902607578
1318	0.868	0.8679972507564693
1319	0.868	0.34972964767521086
1320	0.868	0.7730586912049134
1321	0.868	0.5677358035465041
1322	0.868	0.8484211770226737
1323	0.868	0.39789493772435136
1324	0.868	0.8237251670505839
1325	0.868	0.4564891803599917
1326	0.868	0.8599033071610064
1327	0.868	0.36981498552485803
1328	0.868	0.7964105129091829
1329	0.868	0.5180837969035984
1330	0.868	0.8665996006419814
1331	0.868	0.3532144698342566
1332	0.868	0.7773336344554651
1333	0.868	0.5588668853987411
1334	0.868	0.8531989183565275
1335	0.868	0.38627161218932676
1336	0.868	0.8131846324431684
1337	0.868	0.48068155589756917
1338	0.868	0.5576213433482663
1339	0.868	0.3847616730850061
1340	0.868	0.8117354699259692
1341	0.868	0.48396701656830543
1342	0.868	0.5607585338438328
1343	0.868	0.38862294068679987
1344	0.868	0.8154048721141532
1345	0.868	0.47562865037875063
1346	0.868	0.8654570579393468
1347	0.868	0.3560581657680996
1348	0.868	0.7807530772946155
1349	0.868	0.5517001745595896
1350	0.868	0.856575990908773
1351	0.868	0.3780031952941642
1352	0.868	0.8050256514559944
1353	0.868	0.4990473283840803
1354	0.868	0.3790277585183884
1355	0.868	0.806066252062156
1356	0.868	0.4967229393215141
1357	0.868	0.519742730251454
1358	0.868	0.48513594371999413
1359	0.868	0.35208275083136464
1360	0.868	0.7759555091607574
1361	0.868	0.8517250503834982
1362	0.868	0.3898666535293985
1363	0.868	0.8165612629584611
1364	0.868	0.4729877118842459
1365	0.868	0.3575015517671798
1366	0.868	0.7824648733521145
1367	0.868	0.5480885054782569
1368	0.868	0.8581134249454072
1369	0.868	0.37422479496710764
1370	0.868	0.8011160991236242
1371	0.868	0.5077322298797232
1372	0.868	0.5661202890856118
1373	0.868	0.39566495114216294
1374	0.868	0.8217876446830055
1375	0.868	0.46097447222015064
1376	0.868	0.8614845716203071
1377	0.868	0.36590942380229285
1378	0.868	0.7921153325570526
1379	0.868	0.5274337532867925
1380	0.868	0.5091524033277828
1381	0.868	0.7741572823104147
1382	0.868	0.8497066058490864
1383	0.868	0.4627827640062401
1384	0.868	0.36445199798713906
1385	0.868	0.7904819263888289
1386	0.868	0.5309643181867532
1387	0.868	0.8638963527808825
1388	0.868	0.35993521380722604
1389	0.868	0.7853146447084429
1390	0.868	0.542040747148391
1391	0.868	0.3684894442985874
1392	0.868	0.7949661443415139
1393	0.868	0.5212385803839318
1394	0.868	0.3545367339963232
1395	0.868	0.7789313435357986
1396	0.868	0.5555262702739788
1397	0.868	0.8548269932112742
1398	0.868	0.38229080784278263
1399	0.868	0.8093246739725485
1400	0.868	0.4894103815227955
1401	0.868	0.3509211005631484
1402	0.868	0.5646933396161252
1403	0.868	0.39373672493728085
1404	0.868	0.8200797874728606
1405	0.868	0.46491394076574655
1406	0.868	0.86273232588904
1407	0.868	0.3628212194681457
1408	0.868	0.7886345918052609
1409	0.868	0.534940430793168
1410	0.868	0.5368703537792927
1411	0.868	0.5409557347466074
1412	0.868	0.7939225738367238
1413	0.868	0.5235112679081634
1414	0.868	0.5528005325475737
1415	0.868	0.3836446986439284
1416	0.868	0.8106516993655355
1417	0.868	0.4864175285430843
1418	0.868	0.5627262499570648
1419	0.868	0.39114279082155595
1420	0.868	0.8177348437850642
1421	0.868	0.4703011331034394
1422	0.868	0.5440598146876575
1423	0.868	0.5168838436874279
1424	0.868	0.4776616863606907
1425	0.868	0.5542404062386028
1426	0.868	0.38081732417999037
1427	0.868	0.8078637908790196
1428	0.868	0.49269528662641415
1429	0.868	0.5058874828274013
1430	0.868	0.4590732446518897
1431	0.868	0.4715711542580655
1432	0.868	0.546008335376635
1433	0.868	0.3721681163254781
1434	0.868	0.7989405521972022
1435	0.868	0.5125320275274414
1436	0.868	0.4682667363876455
1437	0.868	0.36738490436375426
1438	0.868	0.5258935816012983
1439	0.868	0.5496610586758596
1440	0.868	0.3758376741857426
1441	0.868	0.8027988031827163
1442	0.868	0.5040034877730503
1443	0.868	0.45765915083585984
1444	0.868	0.48756163522655926
1445	0.868	0.3922003206374474
1446	0.868	0.376955214361452
1447	0.868	0.8039526381527268
1448	0.868	0.5014385321623199
1449	0.868	0.48230983657774024
1450	0.868	0.4796716384054183
1451	0.868	0.5565432951058772
1452	0.868	0.5000797189032851
1453	0.868	0.5331527560564644
1454	0.868	0.3614234518487397
1455	0.868	0.7870347339394281
1456	0.868	0.5383693327900692
1457	0.868	0.5287312897035797
1458	0.868	0.35851986748247927
1459	0.868	0.7836628762375596
1460	0.868	0.5135652525486344
1461	0.868	0.3875368425504506
1462	0.868	0.8143848471359579
1463	0.868	0.46388912976349994
1464	0.868	0.5246136114567805
1465	0.868	0.37101795155719947
1466	0.868	0.7977093644805107
1467	0.868	0.5152377397520426
1468	0.868	0.4916893419220493
1469	0.868	0.39679537312604707
1470	0.868	0.494036980366667
1471	0.868	0.4744299284887274
1472	0.868	0.502937867783075
1473	0.868	0.5114964769942774
1474	0.868	0.46641241083684615
1475	0.868	0.5223223436814249
1476	0.868	0.510391005305208
1477	0.868	0.8000710978266478
1478	0.868	0.4977432315866919
1479	0.868	0.5321245384564977
1480	0.868	0.8189254129017794
1481	0.868	0.5396053145064398
1482	0.868	0.5298089156172684
1483	0.868	0.4766479023971804
1484	0.869	0.8568856972132181
1485	0.869	0.377677378513535
1486	0.869	0.8056200519678689
1487	0.869	0.498293678268152
1488	0.869	0.8689875143737558
1489	0.869	0.3476565601766984
1490	0.869	0.7713592201120703
1491	0.869	0.571891319907552
1492	0.869	0.8469303445461481
1493	0.869	0.4019661808485004
1494	0.869	0.828111064533075
1495	0.869	0.44678791607876234
1496	0.87	0.8699999740901763
1497	0.87	0.3455187298442975
1498	0.87	0.7695385007701576
1499	0.87	0.5762868801931248
1500	0.87	0.8451338262362751
1501	0.87	0.4067756457652484
1502	0.87	0.8329540050796371
1503	0.87	0.43589756398353724
1504	0.87	0.8524179373023166
1505	0.87	0.3890720267875869
1506	0.87	0.8177036429018458
1507	0.87	0.47145644944593734
1508	0.87	0.8665044625910978
1509	0.87	0.3542658391350576
1510	0.87	0.7803991326017587
1511	0.87	0.553717879756208
1512	0.87	0.8576406462308693
1513	0.87	0.37625257877795987
1514	0.87	0.8050790950238006
1515	0.87	0.5000776850999101
1516	0.871	0.8433198365791411
1517	0.871	0.4116242637207784
1518	0.871	0.8376448861531035
1519	0.871	0.4252431510596681
1520	0.871	0.8470892742906687
1521	0.871	0.40250569185933777
1522	0.871	0.830463280347343
1523	0.871	0.4422834527554634
1524	0.871	0.8567209806286191
1525	0.871	0.3789524759649215
1526	0.871	0.8087757552402142
1527	0.871	0.4923416598437169
1528	0.871	0.8707479212365814
1529	0.871	0.3440366222256714
1530	0.871	0.7685228225642763
1531	0.871	0.5790284009752562
1532	0.871	0.4092751633537432
1533	0.871	0.8358602839052497
1534	0.871	0.42949815217427345
1535	0.871	0.8497228847024829
1536	0.871	0.3961012060960293
1537	0.871	0.8250114618273499
1538	0.871	0.45506950795480366
1539	0.871	0.8623373842340923
1540	0.871	0.3650566802088956
1541	0.871	0.7938960654291755
1542	0.871	0.5253784947479578
1543	0.871	0.868233124898627
1544	0.871	0.35034757360475405
1545	0.871	0.7764979988859585
1546	0.871	0.5625460820266979
1547	0.871	0.8542393702668855
1548	0.871	0.38505501451810575
1549	0.871	0.8148249499812903
1550	0.871	0.47859914896353595
1551	0.871	0.3483446857534698
1552	0.871	0.7739998566106303
1553	0.871	0.5677474722880654
1554	0.871	0.8513467643289884
1555	0.871	0.392138669338379
1556	0.871	0.8214709654258902
1557	0.871	0.46330171126988406
1558	0.871	0.8652177292507652
1559	0.871	0.3578859280857748
1560	0.871	0.785623954293694
1561	0.871	0.5432528457803473
1562	0.871	0.36348123285546563
1563	0.871	0.7921130349423202
1564	0.871	0.5292616742142882
1565	0.871	0.35262802672503424
1566	0.871	0.7793049051687312
1567	0.871	0.5566604916614913
1568	0.871	0.3776797217605935
1569	0.871	0.8074765870623981
1570	0.871	0.4952700734914637
1571	0.871	0.5800607033594603
1572	0.871	0.42643398115530173
1573	0.871	0.4006789431682253
1574	0.871	0.8289424359767024
1575	0.871	0.44586347216715655
1576	0.871	0.8584332897962869
1577	0.871	0.37472827749583804
1578	0.871	0.8044142462300312
1579	0.871	0.5021400676013741
1580	0.871	0.38008607868974853
1581	0.871	0.80992199745472
1582	0.871	0.48975113988789637
1583	0.871	0.5777101440890675
1584	0.871	0.8451723304864012
1585	0.871	0.40715006653278063
1586	0.871	0.8342066346623724
1587	0.871	0.43342887619898657
1588	0.871	0.39049071711625255
1589	0.871	0.819961020353459
1590	0.871	0.46679519184466356
1591	0.871	0.866265261548193
1592	0.871	0.35527075033806604
1593	0.871	0.7825076694941723
1594	0.871	0.5498920099327185
1595	0.871	0.8603227209329577
1596	0.871	0.37005454680231503
